r,theta,mass
0.23,0,0.012592
0.23,0.01,0.0128691
0.23,0.02,0.013028
0.23,0.03,0.0136549
0.23,0.04,0.0131887
0.23,0.05,0.0145458
0.23,0.06,0.0149804
0.23,0.07,0.0163202
0.23,0.08,0.0151489
0.23,0.09,0.016778
0.23,0.1,0.018258
0.23,0.11,0.0165515
0.23,0.12,0.0186225
0.23,0.13,0.0166004
0.23,0.14,0.0177793
0.23,0.15,0.0190952
0.23,0.16,0.019198
0.23,0.17,0.0200246
0.23,0.18,0.0195593
0.23,0.19,0.0205266
0.23,0.2,0.0215021
0.23,0.21,0.0190646
0.23,0.22,0.0203561
0.23,0.23,0.0218936
0.23,0.24,0.0218341
0.23,0.25,0.0224961
0.23,0.26,0.0204879
0.23,0.27,0.0213192
0.23,0.28,0.0211807
0.23,0.29,0.0227885
0.23,0.3,0.0240083
0.23,0.31,0.0221975
0.23,0.32,0.0227617
0.23,0.33,0.0234895
0.23,0.34,0.0245697
0.23,0.35,0.024002
0.23,0.36,0.0228337
0.23,0.37,0.0232028
0.23,0.38,0.0250819
0.23,0.39,0.0240073
0.23,0.4,0.0245353
0.23,0.41,0.0249819
0.23,0.42,0.0216786
0.23,0.43,0.0232074
0.23,0.44,0.0217748
0.23,0.45,0.0241707
0.23,0.46,0.0237324
0.23,0.47,0.0231761
0.23,0.48,0.02645
0.23,0.49,0.0238382
0.23,0.5,0.025225
0.23,0.51,0.0250833
0.23,0.52,0.0236283
0.23,0.53,0.0245052
0.23,0.54,0.0236929
0.23,0.55,0.0251653
0.23,0.56,0.0249807
0.23,0.57,0.0239288
0.23,0.58,0.0254576
0.23,0.59,0.0253643
0.23,0.6,0.0230938
0.23,0.61,0.0222743
0.23,0.62,0.0253723
0.23,0.63,0.0241414
0.23,0.64,0.0250037
0.23,0.65,0.0229957
0.23,0.66,0.0236983
0.23,0.67,0.0244021
0.23,0.68,0.0232255
0.23,0.69,0.0239628
0.23,0.7,0.0236359
0.23,0.71,0.0230896
0.23,0.72,0.0233857
0.23,0.73,0.0217077
0.23,0.74,0.0232884
0.23,0.75,0.0232958
0.23,0.76,0.021848
0.23,0.77,0.0218129
0.23,0.78,0.0227218
0.23,0.79,0.0234167
0.23,0.8,0.0210736
0.23,0.81,0.0220628
0.23,0.82,0.0223009
0.23,0.83,0.0207296
0.23,0.84,0.0210183
0.23,0.85,0.0194386
0.23,0.86,0.0212557
0.23,0.87,0.0207263
0.23,0.88,0.0196362
0.23,0.89,0.0202909
0.23,0.9,0.0179574
0.23,0.91,0.0171535
0.23,0.92,0.0159479
0.23,0.93,0.0165219
0.23,0.94,0.0179896
0.23,0.95,0.017023
0.23,0.96,0.0174617
0.23,0.97,0.0147686
0.23,0.98,0.0156909
0.23,0.99,0.0140551
0.23,1,0.013087
0.23,1.01,0.0143285
0.23,1.02,0.0134392
0.23,1.03,0.0120491
0.23,1.04,0.0125476
0.24,0,0.0124311
0.24,0.01,0.0112129
0.24,0.02,0.0129564
0.24,0.03,0.0157772
0.24,0.04,0.0152429
0.24,0.05,0.0149725
0.24,0.06,0.0156351
0.24,0.07,0.0154021
0.24,0.08,0.0154717
0.24,0.09,0.0171358
0.24,0.1,0.0155958
0.24,0.11,0.0176894
0.24,0.12,0.0167256
0.24,0.13,0.017709
0.24,0.14,0.0179873
0.24,0.15,0.0189632
0.24,0.16,0.0189366
0.24,0.17,0.0182344
0.24,0.18,0.0205512
0.24,0.19,0.019832
0.24,0.2,0.0201365
0.24,0.21,0.0204307
0.24,0.22,0.0214402
0.24,0.23,0.0208321
0.24,0.24,0.0222427
0.24,0.25,0.0228255
0.24,0.26,0.0214311
0.24,0.27,0.021474
0.24,0.28,0.02056
0.24,0.29,0.0241525
0.24,0.3,0.0233879
0.24,0.31,0.0229241
0.24,0.32,0.0229403
0.24,0.33,0.0221389
0.24,0.34,0.0230913
0.24,0.35,0.0232275
0.24,0.36,0.0239144
0.24,0.37,0.0238622
0.24,0.38,0.0232725
0.24,0.39,0.025159
0.24,0.4,0.0242834
0.24,0.41,0.0252638
0.24,0.42,0.024343
0.24,0.43,0.0264895
0.24,0.44,0.0225305
0.24,0.45,0.0259585
0.24,0.46,0.021229
0.24,0.47,0.0232744
0.24,0.48,0.0229812
0.24,0.49,0.0241769
0.24,0.5,0.0246
0.24,0.51,0.0240426
0.24,0.52,0.0249419
0.24,0.53,0.0252864
0.24,0.54,0.0246643
0.24,0.55,0.0248135
0.24,0.56,0.0242663
0.24,0.57,0.0234596
0.24,0.58,0.0245914
0.24,0.59,0.024809
0.24,0.6,0.0251815
0.24,0.61,0.0228965
0.24,0.62,0.0260236
0.24,0.63,0.0251484
0.24,0.64,0.0243554
0.24,0.65,0.025204
0.24,0.66,0.0241118
0.24,0.67,0.0234072
0.24,0.68,0.0260643
0.24,0.69,0.0246275
0.24,0.7,0.0235761
0.24,0.71,0.0239932
0.24,0.72,0.0230005
0.24,0.73,0.0241741
0.24,0.74,0.0225122
0.24,0.75,0.0228671
0.24,0.76,0.0238186
0.24,0.77,0.023716
0.24,0.78,0.0212129
0.24,0.79,0.0227121
0.24,0.8,0.0224245
0.24,0.81,0.0239852
0.24,0.82,0.0203563
0.24,0.83,0.0214918
0.24,0.84,0.0199168
0.24,0.85,0.0199495
0.24,0.86,0.0191606
0.24,0.87,0.0181572
0.24,0.88,0.0191098
0.24,0.89,0.0191723
0.24,0.9,0.018202
0.24,0.91,0.0171983
0.24,0.92,0.0181316
0.24,0.93,0.0182634
0.24,0.94,0.0177039
0.24,0.95,0.015771
0.24,0.96,0.0148533
0.24,0.97,0.0134421
0.24,0.98,0.0139926
0.24,0.99,0.0151896
0.24,1,0.0145751
0.24,1.01,0.013597
0.24,1.02,0.0127962
0.24,1.03,0.0134632
0.24,1.04,0.0124226
0.25,0,0.0117101
0.25,0.01,0.0135036
0.25,0.02,0.012752
0.25,0.03,0.0126072
0.25,0.04,0.0132201
0.25,0.05,0.01495
0.25,0.06,0.0145924
0.25,0.07,0.0140115
0.25,0.08,0.0166411
0.25,0.09,0.0146867
0.25,0.1,0.0156872
0.25,0.11,0.0175821
0.25,0.12,0.0173035
0.25,0.13,0.0175701
0.25,0.14,0.0182134
0.25,0.15,0.0208355
0.25,0.16,0.017545
0.25,0.17,0.0209329
0.25,0.18,0.0194698
0.25,0.19,0.0206338
0.25,0.2,0.0193207
0.25,0.21,0.0210486
0.25,0.22,0.0197644
0.25,0.23,0.0234041
0.25,0.24,0.0226483
0.25,0.25,0.0227987
0.25,0.26,0.019556
0.25,0.27,0.0233746
0.25,0.28,0.0225812
0.25,0.29,0.0236323
0.25,0.3,0.023899
0.25,0.31,0.0228959
0.25,0.32,0.0238727
0.25,0.33,0.0234884
0.25,0.34,0.0247187
0.25,0.35,0.0249016
0.25,0.36,0.0242673
0.25,0.37,0.0232112
0.25,0.38,0.0240648
0.25,0.39,0.0252715
0.25,0.4,0.0236697
0.25,0.41,0.0250639
0.25,0.42,0.0242561
0.25,0.43,0.0255246
0.25,0.44,0.0242136
0.25,0.45,0.0269634
0.25,0.46,0.0248895
0.25,0.47,0.024113
0.25,0.48,0.0246033
0.25,0.49,0.0248844
0.25,0.5,0.0238219
0.25,0.51,0.0256057
0.25,0.52,0.0266675
0.25,0.53,0.0260514
0.25,0.54,0.024002
0.25,0.55,0.0248326
0.25,0.56,0.0220305
0.25,0.57,0.0251405
0.25,0.58,0.0242756
0.25,0.59,0.0245824
0.25,0.6,0.024454
0.25,0.61,0.0262753
0.25,0.62,0.0236227
0.25,0.63,0.0244635
0.25,0.64,0.0245524
0.25,0.65,0.0242438
0.25,0.66,0.0240146
0.25,0.67,0.0239643
0.25,0.68,0.0262879
0.25,0.69,0.0262724
0.25,0.7,0.0237394
0.25,0.71,0.0237721
0.25,0.72,0.0234091
0.25,0.73,0.0212366
0.25,0.74,0.0245052
0.25,0.75,0.0226567
0.25,0.76,0.021929
0.25,0.77,0.0239027
0.25,0.78,0.0224931
0.25,0.79,0.021499
0.25,0.8,0.0220105
0.25,0.81,0.02275
0.25,0.82,0.0212872
0.25,0.83,0.0199706
0.25,0.84,0.0203639
0.25,0.85,0.0221982
0.25,0.86,0.0209418
0.25,0.87,0.0185987
0.25,0.88,0.0193081
0.25,0.89,0.0185033
0.25,0.9,0.0183871
0.25,0.91,0.0196997
0.25,0.92,0.017841
0.25,0.93,0.0171847
0.25,0.94,0.016441
0.25,0.95,0.0156773
0.25,0.96,0.0166565
0.25,0.97,0.0161528
0.25,0.98,0.0141371
0.25,0.99,0.0148647
0.25,1,0.0145594
0.25,1.01,0.0138769
0.25,1.02,0.0142958
0.25,1.03,0.0125052
0.25,1.04,0.0120978
0.26,0,0.0120323
0.26,0.01,0.0124651
0.26,0.02,0.0127078
0.26,0.03,0.0138227
0.26,0.04,0.013591
0.26,0.05,0.0133598
0.26,0.06,0.0151303
0.26,0.07,0.0154087
0.26,0.08,0.0148124
0.26,0.09,0.016033
0.26,0.1,0.0171957
0.26,0.11,0.0156033
0.26,0.12,0.0199278
0.26,0.13,0.0183487
0.26,0.14,0.0198928
0.26,0.15,0.0189531
0.26,0.16,0.018358
0.26,0.17,0.0204478
0.26,0.18,0.0194875
0.26,0.19,0.0207691
0.26,0.2,0.0212524
0.26,0.21,0.0232822
0.26,0.22,0.0213665
0.26,0.23,0.0226508
0.26,0.24,0.0231416
0.26,0.25,0.0233878
0.26,0.26,0.0224383
0.26,0.27,0.0225829
0.26,0.28,0.0234497
0.26,0.29,0.0236526
0.26,0.3,0.0253183
0.26,0.31,0.022364
0.26,0.32,0.0234671
0.26,0.33,0.0224759
0.26,0.34,0.0249538
0.26,0.35,0.0237555
0.26,0.36,0.0246117
0.26,0.37,0.0247399
0.26,0.38,0.0250996
0.26,0.39,0.0245958
0.26,0.4,0.022523
0.26,0.41,0.0244668
0.26,0.42,0.022779
0.26,0.43,0.0233324
0.26,0.44,0.0252346
0.26,0.45,0.0240704
0.26,0.46,0.0239045
0.26,0.47,0.0250153
0.26,0.48,0.0255504
0.26,0.49,0.0232611
0.26,0.5,0.0248847
0.26,0.51,0.0246773
0.26,0.52,0.0236227
0.26,0.53,0.0238647
0.26,0.54,0.0246705
0.26,0.55,0.0260781
0.26,0.56,0.0245728
0.26,0.57,0.025581
0.26,0.58,0.0258303
0.26,0.59,0.0246897
0.26,0.6,0.0250213
0.26,0.61,0.0246679
0.26,0.62,0.0247901
0.26,0.63,0.0243799
0.26,0.64,0.0239392
0.26,0.65,0.025334
0.26,0.66,0.02277
0.26,0.67,0.0236526
0.26,0.68,0.0245066
0.26,0.69,0.0245541
0.26,0.7,0.0254209
0.26,0.71,0.0236661
0.26,0.72,0.0225051
0.26,0.73,0.0234934
0.26,0.74,0.0251754
0.26,0.75,0.0224424
0.26,0.76,0.0234158
0.26,0.77,0.0218
0.26,0.78,0.0234967
0.26,0.79,0.0228341
0.26,0.8,0.0222006
0.26,0.81,0.0241411
0.26,0.82,0.0215858
0.26,0.83,0.0206715
0.26,0.84,0.0212797
0.26,0.85,0.0206476
0.26,0.86,0.0206823
0.26,0.87,0.0192277
0.26,0.88,0.0204433
0.26,0.89,0.0218024
0.26,0.9,0.0181516
0.26,0.91,0.0174544
0.26,0.92,0.0182029
0.26,0.93,0.0190965
0.26,0.94,0.0165255
0.26,0.95,0.0173566
0.26,0.96,0.0168944
0.26,0.97,0.0154864
0.26,0.98,0.014808
0.26,0.99,0.0145912
0.26,1,0.0159431
0.26,1.01,0.0142779
0.26,1.02,0.0139945
0.26,1.03,0.0133954
0.26,1.04,0.0126652
0.27,0,0.0141505
0.27,0.01,0.0122792
0.27,0.02,0.0145128
0.27,0.03,0.0139677
0.27,0.04,0.0130561
0.27,0.05,0.0135086
0.27,0.06,0.0150273
0.27,0.07,0.0140433
0.27,0.08,0.0146873
0.27,0.09,0.0163896
0.27,0.1,0.0176957
0.27,0.11,0.0177467
0.27,0.12,0.0168337
0.27,0.13,0.0163981
0.27,0.14,0.0169861
0.27,0.15,0.0200344
0.27,0.16,0.0211695
0.27,0.17,0.021584
0.27,0.18,0.0228146
0.27,0.19,0.0190044
0.27,0.2,0.0209011
0.27,0.21,0.0225096
0.27,0.22,0.0220911
0.27,0.23,0.0217072
0.27,0.24,0.0239292
0.27,0.25,0.0224221
0.27,0.26,0.0228616
0.27,0.27,0.0233589
0.27,0.28,0.0235146
0.27,0.29,0.0240305
0.27,0.3,0.0241331
0.27,0.31,0.0237712
0.27,0.32,0.0231714
0.27,0.33,0.02345
0.27,0.34,0.025583
0.27,0.35,0.024436
0.27,0.36,0.0239738
0.27,0.37,0.0250046
0.27,0.38,0.0234507
0.27,0.39,0.02705
0.27,0.4,0.0238259
0.27,0.41,0.0239088
0.27,0.42,0.0262574
0.27,0.43,0.0242993
0.27,0.44,0.0265425
0.27,0.45,0.0259591
0.27,0.46,0.0230717
0.27,0.47,0.0240443
0.27,0.48,0.0251832
0.27,0.49,0.0251522
0.27,0.5,0.0240984
0.27,0.51,0.0248518
0.27,0.52,0.0239672
0.27,0.53,0.0257096
0.27,0.54,0.02604
0.27,0.55,0.0260836
0.27,0.56,0.026081
0.27,0.57,0.0243722
0.27,0.58,0.0245304
0.27,0.59,0.0254878
0.27,0.6,0.0229739
0.27,0.61,0.0233407
0.27,0.62,0.0229072
0.27,0.63,0.0262929
0.27,0.64,0.0232025
0.27,0.65,0.0223338
0.27,0.66,0.0257848
0.27,0.67,0.0252714
0.27,0.68,0.0258941
0.27,0.69,0.0231549
0.27,0.7,0.0250815
0.27,0.71,0.0235469
0.27,0.72,0.0239297
0.27,0.73,0.0237058
0.27,0.74,0.0263151
0.27,0.75,0.0229974
0.27,0.76,0.0250573
0.27,0.77,0.0240257
0.27,0.78,0.0227493
0.27,0.79,0.0216439
0.27,0.8,0.0228535
0.27,0.81,0.0232223
0.27,0.82,0.0222517
0.27,0.83,0.0203481
0.27,0.84,0.0226945
0.27,0.85,0.0207178
0.27,0.86,0.0212881
0.27,0.87,0.0218655
0.27,0.88,0.0184955
0.27,0.89,0.0180608
0.27,0.9,0.0176809
0.27,0.91,0.0205504
0.27,0.92,0.0173328
0.27,0.93,0.0196437
0.27,0.94,0.0179731
0.27,0.95,0.0158744
0.27,0.96,0.0155025
0.27,0.97,0.0155946
0.27,0.98,0.0160687
0.27,0.99,0.0143895
0.27,1,0.0148516
0.27,1.01,0.0141149
0.27,1.02,0.0128384
0.27,1.03,0.0127662
0.27,1.04,0.0106665
0.28,0,0.013283
0.28,0.01,0.0127758
0.28,0.02,0.0121519
0.28,0.03,0.0130785
0.28,0.04,0.0142977
0.28,0.05,0.0123255
0.28,0.06,0.0147342
0.28,0.07,0.0155766
0.28,0.08,0.0164031
0.28,0.09,0.0145664
0.28,0.1,0.0172309
0.28,0.11,0.0178018
0.28,0.12,0.0158528
0.28,0.13,0.0177087
0.28,0.14,0.020013
0.28,0.15,0.0197333
0.28,0.16,0.020128
0.28,0.17,0.0190994
0.28,0.18,0.0224611
0.28,0.19,0.0206831
0.28,0.2,0.0200569
0.28,0.21,0.020891
0.28,0.22,0.0235983
0.28,0.23,0.0209468
0.28,0.24,0.0235769
0.28,0.25,0.0222472
0.28,0.26,0.0226831
0.28,0.27,0.0240394
0.28,0.28,0.0240271
0.28,0.29,0.0222625
0.28,0.3,0.0229334
0.28,0.31,0.0246527
0.28,0.32,0.0237883
0.28,0.33,0.0248892
0.28,0.34,0.0235668
0.28,0.35,0.0253532
0.28,0.36,0.0258425
0.28,0.37,0.0233958
0.28,0.38,0.0245159
0.28,0.39,0.0248815
0.28,0.4,0.0246605
0.28,0.41,0.0222347
0.28,0.42,0.0242365
0.28,0.43,0.0254011
0.28,0.44,0.0257158
0.28,0.45,0.0247715
0.28,0.46,0.0235577
0.28,0.47,0.0260888
0.28,0.48,0.0253896
0.28,0.49,0.0223285
0.28,0.5,0.0265089
0.28,0.51,0.0233625
0.28,0.52,0.023234
0.28,0.53,0.0254356
0.28,0.54,0.0260153
0.28,0.55,0.0241934
0.28,0.56,0.0240066
0.28,0.57,0.0235477
0.28,0.58,0.0247922
0.28,0.59,0.0246301
0.28,0.6,0.0250799
0.28,0.61,0.0248973
0.28,0.62,0.0244254
0.28,0.63,0.0239585
0.28,0.64,0.0257934
0.28,0.65,0.0256555
0.28,0.66,0.0249862
0.28,0.67,0.0233769
0.28,0.68,0.023735
0.28,0.69,0.0222276
0.28,0.7,0.0240163
0.28,0.71,0.0233255
0.28,0.72,0.0258265
0.28,0.73,0.0243895
0.28,0.74,0.0223962
0.28,0.75,0.0232974
0.28,0.76,0.022881
0.28,0.77,0.0223131
0.28,0.78,0.024516
0.28,0.79,0.0235741
0.28,0.8,0.0212557
0.28,0.81,0.0226415
0.28,0.82,0.0228053
0.28,0.83,0.021334
0.28,0.84,0.0216581
0.28,0.85,0.0224048
0.28,0.86,0.0199178
0.28,0.87,0.020743
0.28,0.88,0.022646
0.28,0.89,0.0200602
0.28,0.9,0.0193735
0.28,0.91,0.0198956
0.28,0.92,0.0201718
0.28,0.93,0.0195725
0.28,0.94,0.0174432
0.28,0.95,0.0171129
0.28,0.96,0.0178196
0.28,0.97,0.0165334
0.28,0.98,0.0150133
0.28,0.99,0.0152325
0.28,1,0.0148776
0.28,1.01,0.0150398
0.28,1.02,0.0134707
0.28,1.03,0.0143663
0.28,1.04,0.0126512
0.29,0,0.0128141
0.29,0.01,0.0130417
0.29,0.02,0.012509
0.29,0.03,0.0138927
0.29,0.04,0.0152192
0.29,0.05,0.0155926
0.29,0.06,0.0145292
0.29,0.07,0.0165277
0.29,0.08,0.0160251
0.29,0.09,0.0174606
0.29,0.1,0.0178233
0.29,0.11,0.0175889
0.29,0.12,0.0187521
0.29,0.13,0.0208699
0.29,0.14,0.0187029
0.29,0.15,0.0189339
0.29,0.16,0.0198758
0.29,0.17,0.0192814
0.29,0.18,0.0206638
0.29,0.19,0.0201781
0.29,0.2,0.0227686
0.29,0.21,0.0229381
0.29,0.22,0.0235958
0.29,0.23,0.0208107
0.29,0.24,0.0226078
0.29,0.25,0.022586
0.29,0.26,0.0224686
0.29,0.27,0.0229953
0.29,0.28,0.0238943
0.29,0.29,0.0239135
0.29,0.3,0.0251074
0.29,0.31,0.0236275
0.29,0.32,0.0240415
0.29,0.33,0.0253694
0.29,0.34,0.0242242
0.29,0.35,0.0225898
0.29,0.36,0.0245098
0.29,0.37,0.0257396
0.29,0.38,0.0240647
0.29,0.39,0.0232506
0.29,0.4,0.0227955
0.29,0.41,0.0251005
0.29,0.42,0.0235843
0.29,0.43,0.023766
0.29,0.44,0.0244163
0.29,0.45,0.0261008
0.29,0.46,0.0241637
0.29,0.47,0.0231902
0.29,0.48,0.0243896
0.29,0.49,0.0240494
0.29,0.5,0.0253182
0.29,0.51,0.0254976
0.29,0.52,0.025217
0.29,0.53,0.0230319
0.29,0.54,0.0247149
0.29,0.55,0.0252065
0.29,0.56,0.0247112
0.29,0.57,0.0267399
0.29,0.58,0.0233458
0.29,0.59,0.0242805
0.29,0.6,0.0262605
0.29,0.61,0.0239598
0.29,0.62,0.0256713
0.29,0.63,0.0248111
0.29,0.64,0.0235342
0.29,0.65,0.0249312
0.29,0.66,0.0247084
0.29,0.67,0.0255233
0.29,0.68,0.0240105
0.29,0.69,0.0237961
0.29,0.7,0.023901
0.29,0.71,0.0234263
0.29,0.72,0.0251187
0.29,0.73,0.0229353
0.29,0.74,0.0237653
0.29,0.75,0.0243842
0.29,0.76,0.0222282
0.29,0.77,0.0235921
0.29,0.78,0.024589
0.29,0.79,0.0216864
0.29,0.8,0.0249898
0.29,0.81,0.0253733
0.29,0.82,0.0227195
0.29,0.83,0.0225781
0.29,0.84,0.0226586
0.29,0.85,0.0230833
0.29,0.86,0.0226687
0.29,0.87,0.0196084
0.29,0.88,0.0215349
0.29,0.89,0.0197358
0.29,0.9,0.0200302
0.29,0.91,0.0191
0.29,0.92,0.018364
0.29,0.93,0.0192134
0.29,0.94,0.0196483
0.29,0.95,0.0167887
0.29,0.96,0.0161318
0.29,0.97,0.0160936
0.29,0.98,0.0151621
0.29,0.99,0.0157972
0.29,1,0.015155
0.29,1.01,0.0140328
0.29,1.02,0.0134629
0.29,1.03,0.0131471
0.29,1.04,0.0117174
0.3,0,0.0103396
0.3,0.01,0.0127339
0.3,0.02,0.0132529
0.3,0.03,0.0137659
0.3,0.04,0.0121681
0.3,0.05,0.0154288
0.3,0.06,0.0154201
0.3,0.07,0.0155995
0.3,0.08,0.0167068
0.3,0.09,0.0169437
0.3,0.1,0.0180384
0.3,0.11,0.0182036
0.3,0.12,0.0161019
0.3,0.13,0.01944
0.3,0.14,0.0190415
0.3,0.15,0.0192205
0.3,0.16,0.021012
0.3,0.17,0.0203061
0.3,0.18,0.0215006
0.3,0.19,0.0237759
0.3,0.2,0.0227819
0.3,0.21,0.0233672
0.3,0.22,0.023859
0.3,0.23,0.021185
0.3,0.24,0.0238434
0.3,0.25,0.0229768
0.3,0.26,0.0233762
0.3,0.27,0.0243959
0.3,0.28,0.0251174
0.3,0.29,0.0242624
0.3,0.3,0.0230526
0.3,0.31,0.0263703
0.3,0.32,0.0242727
0.3,0.33,0.0264672
0.3,0.34,0.0222222
0.3,0.35,0.0255023
0.3,0.36,0.0242251
0.3,0.37,0.0210816
0.3,0.38,0.0247118
0.3,0.39,0.0246083
0.3,0.4,0.025207
0.3,0.41,0.0244772
0.3,0.42,0.0237015
0.3,0.43,0.0245316
0.3,0.44,0.0234419
0.3,0.45,0.0258821
0.3,0.46,0.0247503
0.3,0.47,0.0255735
0.3,0.48,0.0255522
0.3,0.49,0.0245067
0.3,0.5,0.0228692
0.3,0.51,0.0235565
0.3,0.52,0.0262861
0.3,0.53,0.0270907
0.3,0.54,0.0229534
0.3,0.55,0.0244566
0.3,0.56,0.0243589
0.3,0.57,0.0260466
0.3,0.58,0.0255984
0.3,0.59,0.0255514
0.3,0.6,0.0250772
0.3,0.61,0.0225221
0.3,0.62,0.0241912
0.3,0.63,0.0245385
0.3,0.64,0.0273419
0.3,0.65,0.0243223
0.3,0.66,0.0239023
0.3,0.67,0.0264015
0.3,0.68,0.0246667
0.3,0.69,0.0232936
0.3,0.7,0.0236018
0.3,0.71,0.0258301
0.3,0.72,0.0248616
0.3,0.73,0.0244925
0.3,0.74,0.0248171
0.3,0.75,0.0259041
0.3,0.76,0.0248948
0.3,0.77,0.0233975
0.3,0.78,0.0204347
0.3,0.79,0.0228754
0.3,0.8,0.0240103
0.3,0.81,0.0211774
0.3,0.82,0.0221643
0.3,0.83,0.0236055
0.3,0.84,0.0212922
0.3,0.85,0.0214232
0.3,0.86,0.0206303
0.3,0.87,0.0215494
0.3,0.88,0.0207411
0.3,0.89,0.0202955
0.3,0.9,0.0205641
0.3,0.91,0.0193541
0.3,0.92,0.0192556
0.3,0.93,0.0191266
0.3,0.94,0.018701
0.3,0.95,0.0168918
0.3,0.96,0.0166062
0.3,0.97,0.0143056
0.3,0.98,0.0146392
0.3,0.99,0.0131762
0.3,1,0.0173785
0.3,1.01,0.0147338
0.3,1.02,0.0147476
0.3,1.03,0.0126427
0.3,1.04,0.0133055
0.31,0,0.0111623
0.31,0.01,0.0135912
0.31,0.02,0.0141654
0.31,0.03,0.0147991
0.31,0.04,0.0155321
0.31,0.05,0.0146584
0.31,0.06,0.0167111
0.31,0.07,0.0147236
0.31,0.08,0.0173455
0.31,0.09,0.0164877
0.31,0.1,0.01903
0.31,0.11,0.0183752
0.31,0.12,0.0187228
0.31,0.13,0.0203248
0.31,0.14,0.0198197
0.31,0.15,0.0206029
0.31,0.16,0.0200956
0.31,0.17,0.0210646
0.31,0.18,0.0206727
0.31,0.19,0.0216153
0.31,0.2,0.0222788
0.31,0.21,0.0245551
0.31,0.22,0.0231918
0.31,0.23,0.0216187
0.31,0.24,0.0232883
0.31,0.25,0.0227351
0.31,0.26,0.0240662
0.31,0.27,0.0231196
0.31,0.28,0.0246755
0.31,0.29,0.0250795
0.31,0.3,0.0243474
0.31,0.31,0.024333
0.31,0.32,0.0231827
0.31,0.33,0.0235402
0.31,0.34,0.025229
0.31,0.35,0.0249731
0.31,0.36,0.0246095
0.31,0.37,0.0241213
0.31,0.38,0.0239174
0.31,0.39,0.0241706
0.31,0.4,0.0237436
0.31,0.41,0.0255619
0.31,0.42,0.0253226
0.31,0.43,0.0254363
0.31,0.44,0.0228406
0.31,0.45,0.0238646
0.31,0.46,0.0250272
0.31,0.47,0.0246882
0.31,0.48,0.0259345
0.31,0.49,0.0255649
0.31,0.5,0.0234983
0.31,0.51,0.0256939
0.31,0.52,0.0235777
0.31,0.53,0.0242148
0.31,0.54,0.0255713
0.31,0.55,0.0245281
0.31,0.56,0.0252332
0.31,0.57,0.0232765
0.31,0.58,0.0247349
0.31,0.59,0.0248542
0.31,0.6,0.024398
0.31,0.61,0.0267829
0.31,0.62,0.0257663
0.31,0.63,0.0230258
0.31,0.64,0.0241013
0.31,0.65,0.0246492
0.31,0.66,0.0245442
0.31,0.67,0.0245609
0.31,0.68,0.0259687
0.31,0.69,0.0249255
0.31,0.7,0.0246229
0.31,0.71,0.0263344
0.31,0.72,0.0240072
0.31,0.73,0.0252225
0.31,0.74,0.0245556
0.31,0.75,0.0227873
0.31,0.76,0.024184
0.31,0.77,0.0245234
0.31,0.78,0.0249206
0.31,0.79,0.0219394
0.31,0.8,0.0243039
0.31,0.81,0.0216811
0.31,0.82,0.0225733
0.31,0.83,0.0218529
0.31,0.84,0.023507
0.31,0.85,0.0203442
0.31,0.86,0.0206505
0.31,0.87,0.0235911
0.31,0.88,0.0201854
0.31,0.89,0.019978
0.31,0.9,0.0200241
0.31,0.91,0.0177169
0.31,0.92,0.0182655
0.31,0.93,0.018916
0.31,0.94,0.0164117
0.31,0.95,0.0176871
0.31,0.96,0.0179089
0.31,0.97,0.0171892
0.31,0.98,0.0156679
0.31,0.99,0.0151045
0.31,1,0.0145004
0.31,1.01,0.0128577
0.31,1.02,0.0148901
0.31,1.03,0.0143796
0.31,1.04,0.0123382
0.32,0,0.0127746
0.32,0.01,0.0133615
0.32,0.02,0.0136763
0.32,0.03,0.0151986
0.32,0.04,0.016094
0.32,0.05,0.0154074
0.32,0.06,0.0146653
0.32,0.07,0.0165534
0.32,0.08,0.0170782
0.32,0.09,0.0170793
0.32,0.1,0.0164811
0.32,0.11,0.0174315
0.32,0.12,0.0191092
0.32,0.13,0.0184958
0.32,0.14,0.0218189
0.32,0.15,0.021812
0.32,0.16,0.0197822
0.32,0.17,0.0222734
0.32,0.18,0.0236667
0.32,0.19,0.0203755
0.32,0.2,0.0242947
0.32,0.21,0.0252622
0.32,0.22,0.0217348
0.32,0.23,0.0229887
0.32,0.24,0.0233218
0.32,0.25,0.0225977
0.32,0.26,0.0228652
0.32,0.27,0.024693
0.32,0.28,0.0225229
0.32,0.29,0.0238018
0.32,0.3,0.0231833
0.32,0.31,0.0241964
0.32,0.32,0.0258959
0.32,0.33,0.0231729
0.32,0.34,0.0229055
0.32,0.35,0.0252593
0.32,0.36,0.0230901
0.32,0.37,0.0247341
0.32,0.38,0.023514
0.32,0.39,0.0261513
0.32,0.4,0.0251545
0.32,0.41,0.0250853
0.32,0.42,0.025716
0.32,0.43,0.0227752
0.32,0.44,0.0257029
0.32,0.45,0.0256204
0.32,0.46,0.0233072
0.32,0.47,0.0227953
0.32,0.48,0.0224376
0.32,0.49,0.0263843
0.32,0.5,0.0239415
0.32,0.51,0.0247954
0.32,0.52,0.0228564
0.32,0.53,0.0249542
0.32,0.54,0.0239876
0.32,0.55,0.0243508
0.32,0.56,0.0242565
0.32,0.57,0.0248124
0.32,0.58,0.0222581
0.32,0.59,0.0237864
0.32,0.6,0.0230458
0.32,0.61,0.0253833
0.32,0.62,0.0241025
