r0,entropy
0.0108926,0.00513357
0.0110015,0.00496196
0.0111115,0.0048345
0.0112226,0.00469642
0.0113348,0.00457159
0.0114482,0.00447859
0.0115627,0.00436438
0.0116783,0.00428962
0.0117951,0.00421278
0.011913,0.00416507
0.0120322,0.00412168
0.0121525,0.00408786
0.012274,0.00409792
0.0123967,0.00411355
0.0125207,0.00416493
0.0126459,0.00423078
0.0127724,0.00431255
0.0129001,0.00445513
0.0130291,0.00460279
0.0131594,0.00479724
0.013291,0.00502689
0.0134239,0.00531352
0.0135581,0.00560853
0.0136937,0.00593612
0.0138307,0.00634792
0.013969,0.00678625
0.0141086,0.00725529
0.0142497,0.00780499
0.0143922,0.0083719
0.0145362,0.0090386
0.0146815,0.00973719
0.0148283,0.0104616
0.0149766,0.0112296
0.0151264,0.0121343
0.0152776,0.0130538
0.0154304,0.0140091
0.0155847,0.015047
0.0157406,0.0161247
0.015898,0.0172744
0.016057,0.0185394
0.0162175,0.0198419
0.0163797,0.0211222
0.0165435,0.0224696
0.0167089,0.024023
0.016876,0.0255645
0.0170448,0.0270641
0.0172152,0.0286423
0.0173874,0.0304433
0.0175613,0.0320814
0.0177369,0.0337905
0.0179142,0.0355511
0.0180934,0.0373868
0.0182743,0.0391626
0.0184571,0.0409222
0.0186416,0.0428567
0.018828,0.0447368
0.0190163,0.046622
0.0192065,0.0485224
0.0193986,0.0503465
0.0195925,0.0522045
0.0197885,0.0539345
0.0199864,0.0558795
0.0201862,0.0574175
0.0203881,0.0593256
0.020592,0.06092
0.0207979,0.0626081
0.0210059,0.0643162
0.0212159,0.0656968
0.0214281,0.0671792
0.0216424,0.0686735
0.0218588,0.069995
0.0220774,0.0712593
0.0222981,0.0724874
0.0225211,0.0735866
0.0227463,0.0746186
0.0229738,0.0756221
0.0232035,0.0765199
0.0234356,0.0773733
0.0236699,0.0779803
0.0239066,0.0786362
0.0241457,0.0791539
0.0243871,0.0796803
0.024631,0.0800232
0.0248773,0.080354
0.0251261,0.0805339
0.0253774,0.0806761
0.0256311,0.0807425
0.0258874,0.0807272
0.0261463,0.0806128
0.0264078,0.0804331
0.0266719,0.0801796
0.0269386,0.079891
0.027208,0.079506
0.02748,0.0790899
0.0277548,0.0785853
0.0280324,0.0780104
0.0283127,0.0773592
0.0285958,0.0768002
0.0288818,0.0760265
0.0291706,0.0752707
0.0294623,0.0744626
0.029757,0.0736157
0.0300545,0.0727377
0.0303551,0.071813
0.0306586,0.0709183
0.0309652,0.069959
0.0312749,0.0690025
0.0315876,0.0679685
0.0319035,0.0669194
0.0322225,0.0658045
0.0325447,0.0647746
0.0328702,0.0637036
0.0331989,0.0625662
0.0335309,0.061489
0.0338662,0.0604241
0.0342049,0.0592546
0.0345469,0.058167
0.0348924,0.0570264
0.0352413,0.0559592
0.0355937,0.0548367
0.0359496,0.0537111
0.0363091,0.0525521
0.0366722,0.051418
0.037039,0.0503717
0.0374093,0.0491942
0.0377834,0.0481181
0.0381613,0.0470886
0.0385429,0.0460328
0.0389283,0.0449318
0.0393176,0.0438858
0.0397108,0.0429296
0.0401079,0.0418785
0.040509,0.040842
0.040914,0.0398469
0.0413232,0.0388984
0.0417364,0.0378976
0.0421538,0.036972
0.0425753,0.0360163
0.0430011,0.0351489
0.0434311,0.0342437
0.0438654,0.0332987
0.044304,0.0324454
0.0447471,0.0316443
0.0451946,0.0308001
0.0456465,0.0299645
0.046103,0.0291528
0.046564,0.028325
0.0470296,0.0275826
0.0474999,0.0269065
0.0479749,0.0261097
0.0484547,0.0253582
0.0489392,0.0246851
0.0494286,0.0240154
0.0499229,0.0232987
0.0504221,0.0226566
0.0509264,0.022033
0.0514356,0.0214359
0.05195,0.0207656
0.0524695,0.0201926
0.0529942,0.0195841
0.0535241,0.0190825
0.0540594,0.0185042
0.0546,0.0179514
0.055146,0.0174272
0.0556974,0.0168974
0.0562544,0.0163562
0.0568169,0.0159301
0.0573851,0.0154268
0.0579589,0.0149731
0.0585385,0.0145349
0.0591239,0.0140756
0.0597152,0.0136331
0.0603123,0.0132377
0.0609154,0.0128634
0.0615246,0.0124545
0.0621398,0.0120869
0.0627612,0.0117152
0.0633888,0.0113679
0.0640227,0.0110184
0.064663,0.0107069
0.0653096,0.0103856
0.0659627,0.0100894
0.0666223,0.00978826
0.0672885,0.00951967
0.0679614,0.00929267
0.068641,0.00904351
0.0693275,0.00881756
0.0700207,0.0086364
0.0707209,0.00846824
0.0714281,0.00837066
0.0721424,0.00826636
0.0728638,0.00818386
0.0735925,0.00818565
0.0743284,0.0081759
0.0750717,0.00826413
0.0758224,0.00838595
0.0765806,0.00855339
0.0773464,0.00878629
0.0781199,0.00905966
0.0789011,0.00940433
0.0796901,0.00986317
0.080487,0.0103078
0.0812919,0.0109067
0.0821048,0.0115932
0.0829259,0.0123358
0.0837551,0.0131021
0.0845927,0.014028
0.0854386,0.0150685
0.086293,0.0162308
0.0871559,0.0173931
0.0880275,0.0187405
0.0889077,0.020213
0.0897968,0.021692
0.0906948,0.0234309
0.0916017,0.0251234
0.0925178,0.0271641
0.0934429,0.029277
0.0943774,0.0313346
0.0953211,0.0335683
0.0962743,0.0359686
0.0972371,0.038581
0.0982095,0.041186
0.0991916,0.0439057
0.100183,0.0468077
0.101185,0.0497699
0.102197,0.0527613
0.103219,0.0558965
0.104251,0.0591378
0.105294,0.062426
0.106347,0.0659577
0.10741,0.0694036
0.108484,0.0730659
0.109569,0.0766623
0.110665,0.0802874
0.111772,0.0840274
0.112889,0.0878948
0.114018,0.0915521
0.115158,0.0953215
0.11631,0.0989724
0.117473,0.102638
0.118648,0.106329
0.119834,0.110015
0.121033,0.113436
0.122243,0.116971
0.123465,0.120442
0.1247,0.123859
0.125947,0.126907
0.127206,0.130281
0.128478,0.133218
0.129763,0.136024
0.131061,0.138909
0.132372,0.141366
0.133695,0.143927
0.135032,0.14618
0.136383,0.148425
0.137746,0.150397
0.139124,0.152237
0.140515,0.153833
0.14192,0.15538
0.143339,0.156663
0.144773,0.157993
0.146221,0.15894
0.147683,0.159703
0.14916,0.160419
0.150651,0.160917
0.152158,0.161217
0.153679,0.161439
0.155216,0.161491
0.156768,0.16133
0.158336,0.161025
0.159919,0.160542
0.161518,0.160054
0.163134,0.159289
0.164765,0.158548
0.166413,0.1576
0.168077,0.156516
0.169757,0.155374
0.171455,0.154154
0.17317,0.152637
0.174901,0.151166
0.17665,0.149641
0.178417,0.148025
0.180201,0.146339
0.182003,0.144477
0.183823,0.14265
0.185661,0.140778
0.187518,0.138909
0.189393,0.136836
0.191287,0.134858
0.1932,0.132665
0.195132,0.130602
0.197083,0.128466
0.199054,0.126174
0.201045,0.124076
0.203055,0.121688
0.205086,0.119647
0.207136,0.117257
0.209208,0.115168
0.2113,0.112729
0.213413,0.110563
0.215547,0.108262
0.217702,0.106173
0.219879,0.103946
0.222078,0.101667
0.224299,0.0994806
0.226542,0.0972655
0.228807,0.0950892
0.231095,0.0930106
0.233406,0.0907903
0.235741,0.0887697
0.238098,0.0868333
0.240479,0.0846557
0.242884,0.082704
0.245313,0.0807758
0.247766,0.0785857
0.250243,0.0766987
0.252746,0.0747733
0.255273,0.0728356
0.257826,0.071124
0.260404,0.0693313
0.263008,0.0674383
0.265638,0.065641
0.268295,0.0640095
0.270978,0.0622004
0.273687,0.060643
0.276424,0.0588934
0.279189,0.0574514
0.28198,0.0559839
0.2848,0.0543597
0.287648,0.0529145
0.290525,0.0513801
0.29343,0.049974
0.296364,0.0485812
0.299328,0.0472409
0.302321,0.0459761
0.305344,0.0446232
0.308398,0.0433604
0.311482,0.0420791
0.314597,0.0408985
0.317743,0.0397475
0.32092,0.0385342
0.324129,0.03749
0.32737,0.0363632
0.330644,0.0352557
0.333951,0.0342812
0.33729,0.0332688
0.340663,0.0322245
0.34407,0.0312786
0.34751,0.0303336
0.350985,0.0294656
0.354495,0.0285456
0.35804,0.02767
0.361621,0.0268566
0.365237,0.0260064
0.368889,0.0252606
0.372578,0.0245213
0.376304,0.0237555
0.380067,0.0230124
0.383868,0.0223024
0.387706,0.0216912
0.391583,0.0210454
0.395499,0.0204334
0.399454,0.0198061
0.403449,0.019265
0.407483,0.0187477
0.411558,0.018241
0.415674,0.0178125
0.41983,0.0174405
0.424029,0.0171161
0.428269,0.0168402
0.432552,0.0165913
0.436877,0.01642
0.441246,0.0163517
0.445658,0.0163413
0.450115,0.0164474
0.454616,0.0166444
0.459162,0.0169682
0.463754,0.0173406
0.468391,0.0178467
0.473075,0.0185164
0.477806,0.0193138
0.482584,0.0201843
0.48741,0.0213158
0.492284,0.0225292
0.497207,0.0239604
0.502179,0.0255422
0.507201,0.0273169
0.512273,0.0292969
0.517396,0.0313919
0.52257,0.0338024
0.527795,0.0362682
0.533073,0.0392432
0.538404,0.0422589
0.543788,0.0453735
0.549226,0.0487673
0.554718,0.0525068
0.560265,0.0563551
0.565868,0.0608853
0.571527,0.0650227
0.577242,0.0700037
0.583014,0.0746554
0.588844,0.0797619
0.594733,0.0852412
0.60068,0.0912878
0.606687,0.0966702
0.612754,0.103033
0.618881,0.109267
0.62507,0.115561
0.631321,0.122253
0.637634,0.129034
0.644011,0.135849
0.650451,0.142958
0.656955,0.150264
0.663525,0.157469
0.67016,0.164675
0.676862,0.172324
0.68363,0.17977
0.690466,0.187363
0.697371,0.194729
0.704345,0.202485
0.711388,0.209277
0.718502,0.216775
0.725687,0.223937
0.732944,0.23102
0.740273,0.238137
0.747676,0.244702
0.755153,0.251282
0.762705,0.257382
0.770332,0.263728
0.778035,0.269777
0.785815,0.275077
0.793673,0.280515
0.80161,0.285668
0.809626,0.290518
0.817722,0.294674
0.8259,0.298994
0.834159,0.30293
0.8425,0.306316
0.850925,0.309686
0.859435,0.312347
0.868029,0.314912
0.876709,0.317031
0.885476,0.31879
0.894331,0.320295
0.903274,0.321423
0.912307,0.322177
0.92143,0.322705
0.930644,0.322996
0.939951,0.32274
0.94935,0.322319
0.958844,0.321557
0.968432,0.320628
0.978117,0.319385
0.987898,0.317758
0.997777,0.316042
