r0,entropy
0.004817,0.000701836
0.00486517,0.000709066
0.00491383,0.000737411
0.00496296,0.000770886
0.00501259,0.000816401
0.00506272,0.000875279
0.00511335,0.000954485
0.00516448,0.001058
0.00521613,0.00117337
0.00526829,0.00132813
0.00532097,0.00150954
0.00537418,0.00172145
0.00542792,0.00198513
0.0054822,0.00227065
0.00553702,0.00262737
0.00559239,0.00302414
0.00564832,0.00347223
0.0057048,0.0039932
0.00576185,0.00455655
0.00581947,0.00522078
0.00587766,0.00590996
0.00593644,0.0067006
0.0059958,0.00760029
0.00605576,0.00851785
0.00611632,0.00956679
0.00617748,0.0107201
0.00623926,0.0118896
0.00630165,0.0132521
0.00636466,0.0146351
0.00642831,0.0160823
0.00649259,0.0176225
0.00655752,0.0193497
0.0066231,0.0210904
0.00668933,0.0228137
0.00675622,0.024779
0.00682378,0.0266552
0.00689202,0.0287679
0.00696094,0.030795
0.00703055,0.0328913
0.00710085,0.0351014
0.00717186,0.0372108
0.00724358,0.0395504
0.00731602,0.0417739
0.00738918,0.0440164
0.00746307,0.046283
0.0075377,0.0485084
0.00761308,0.0507437
0.00768921,0.0529272
0.0077661,0.0551666
0.00784376,0.0573478
0.0079222,0.0593889
0.00800142,0.0614766
0.00808144,0.0634831
0.00816225,0.0653909
0.00824387,0.0672235
0.00832631,0.0689881
0.00840957,0.0706114
0.00849367,0.0722702
0.00857861,0.0737406
0.00866439,0.0751184
0.00875104,0.0764547
0.00883855,0.0777041
0.00892693,0.0787977
0.0090162,0.0797917
0.00910636,0.0806864
0.00919743,0.0814857
0.0092894,0.0822078
0.0093823,0.0827646
0.00947612,0.0833066
0.00957088,0.0836969
0.00966659,0.084008
0.00976325,0.0842
0.00986089,0.0842963
0.0099595,0.0843455
0.0100591,0.0842994
0.0101597,0.0841445
0.0102613,0.083899
0.0103639,0.0835693
0.0104675,0.0832197
0.0105722,0.0828052
0.0106779,0.0822402
0.0107847,0.0816714
0.0108926,0.0810261
0.0110015,0.0803212
0.0111115,0.079566
0.0112226,0.0787733
0.0113348,0.077886
0.0114482,0.0770081
0.0115627,0.0761434
0.0116783,0.0751283
0.0117951,0.0741213
0.011913,0.0731286
0.0120322,0.0720523
0.0121525,0.0709782
0.012274,0.069819
0.0123967,0.0686784
0.0125207,0.0675967
0.0126459,0.0664053
0.0127724,0.0652464
0.0129001,0.0640532
0.0130291,0.0629237
0.0131594,0.0617396
0.013291,0.0604928
0.0134239,0.0593663
0.0135581,0.0581109
0.0136937,0.0569803
0.0138307,0.0557986
0.013969,0.054621
0.0141086,0.0534463
0.0142497,0.0523077
0.0143922,0.0511641
0.0145362,0.0499858
0.0146815,0.0488471
0.0148283,0.0476844
0.0149766,0.0465944
0.0151264,0.0455132
0.0152776,0.0443876
0.0154304,0.0434183
0.0155847,0.0422948
0.0157406,0.041263
0.015898,0.0402056
0.016057,0.0392542
0.0162175,0.0382469
0.0163797,0.0372499
0.0165435,0.0362719
0.0167089,0.0353654
0.016876,0.0344485
0.0170448,0.0335242
0.0172152,0.0326302
0.0173874,0.0317914
0.0175613,0.0309201
0.0177369,0.0301026
0.0179142,0.0292869
0.0180934,0.0284517
0.0182743,0.0277335
0.0184571,0.0269397
0.0186416,0.0261919
0.018828,0.025464
0.0190163,0.024741
0.0192065,0.02402
0.0193986,0.0233632
0.0195925,0.0227097
0.0197885,0.0220556
0.0199864,0.0213775
0.0201862,0.0207658
0.0203881,0.0201625
0.020592,0.0196148
0.0207979,0.0190313
0.0210059,0.0184652
0.0212159,0.0179154
0.0214281,0.0174143
0.0216424,0.0168741
0.0218588,0.0163714
0.0220774,0.0158834
0.0222981,0.0154127
0.0225211,0.014928
0.0227463,0.0144945
0.0229738,0.014035
0.0232035,0.0136431
0.0234356,0.0132241
0.0236699,0.0128144
0.0239066,0.0124042
0.0241457,0.0120301
0.0243871,0.0116372
0.024631,0.0113145
0.0248773,0.0109507
0.0251261,0.0106055
0.0253774,0.0102821
0.0256311,0.00995943
0.0258874,0.0096467
0.0261463,0.00937176
0.0264078,0.00906301
0.0266719,0.00877158
0.0269386,0.00849531
0.027208,0.00823072
0.02748,0.00796764
0.0277548,0.00770223
0.0280324,0.00746274
0.0283127,0.00724034
0.0285958,0.00698682
0.0288818,0.00678284
0.0291706,0.00657024
0.0294623,0.00634994
0.029757,0.00615122
0.0300545,0.00596176
0.0303551,0.00575554
0.0306586,0.00556863
0.0309652,0.00537852
0.0312749,0.00522272
0.0315876,0.00504273
0.0319035,0.00488353
0.0322225,0.00473675
0.0325447,0.00457488
0.0328702,0.00442379
0.0331989,0.00427439
0.0335309,0.00413606
0.0338662,0.00401148
0.0342049,0.00388075
0.0345469,0.0037458
0.0348924,0.0036196
0.0352413,0.00350577
0.0355937,0.00337478
0.0359496,0.00327286
0.0363091,0.00317036
0.0366722,0.00305523
0.037039,0.00297123
0.0374093,0.0028662
0.0377834,0.00276961
0.0381613,0.00268208
0.0385429,0.0025841
0.0389283,0.00250506
0.0393176,0.00241143
0.0397108,0.00233927
0.0401079,0.00226204
0.040509,0.0021846
0.040914,0.0021126
0.0413232,0.00203726
0.0417364,0.00197663
0.0421538,0.00190542
0.0425753,0.00184509
0.0430011,0.0017829
0.0434311,0.00172962
0.0438654,0.00166312
0.044304,0.00161701
0.0447471,0.00156051
0.0451946,0.0015264
0.0456465,0.00147937
0.046103,0.00144959
0.046564,0.00142905
0.0470296,0.0014016
0.0474999,0.00139014
0.0479749,0.00139238
0.0484547,0.00142014
0.0489392,0.00144531
0.0494286,0.00150065
0.0499229,0.00158863
0.0504221,0.00170382
0.0509264,0.00183908
0.0514356,0.00201925
0.05195,0.00225404
0.0524695,0.00252442
0.0529942,0.00286628
0.0535241,0.00328472
0.0540594,0.00376066
0.0546,0.0043234
0.055146,0.00496864
0.0556974,0.00571681
0.0562544,0.00658672
0.0568169,0.00753842
0.0573851,0.0086258
0.0579589,0.00985284
0.0585385,0.011291
0.0591239,0.0128089
0.0597152,0.0144496
0.0603123,0.0162984
0.0609154,0.0183226
0.0615246,0.0205567
0.0621398,0.02286
0.0627612,0.0254065
0.0633888,0.0281743
0.0640227,0.0309617
0.064663,0.0342047
0.0653096,0.0372709
0.0659627,0.0407216
0.0666223,0.0442568
0.0672885,0.0478884
0.0679614,0.0518171
0.068641,0.0558657
0.0693275,0.0599607
0.0700207,0.0641043
0.0707209,0.0684014
0.0714281,0.0726533
0.0721424,0.0771477
0.0728638,0.0816234
0.0735925,0.0863658
0.0743284,0.0908193
0.0750717,0.0953046
0.0758224,0.0997298
0.0765806,0.104131
0.0773464,0.10865
0.0781199,0.112881
0.0789011,0.117151
0.0796901,0.121372
0.080487,0.125266
0.0812919,0.129319
0.0821048,0.132988
0.0829259,0.136424
0.0837551,0.139984
0.0845927,0.143267
0.0854386,0.146391
0.086293,0.149171
0.0871559,0.151844
0.0880275,0.154284
0.0889077,0.156736
0.0897968,0.158807
0.0906948,0.160712
0.0916017,0.162365
0.0925178,0.163882
0.0934429,0.165177
0.0943774,0.16622
0.0953211,0.167048
0.0962743,0.167785
0.0972371,0.168229
0.0982095,0.168602
0.0991916,0.168627
0.100183,0.168626
0.101185,0.168456
0.102197,0.167939
0.103219,0.167439
0.104251,0.166712
0.105294,0.165921
0.106347,0.164925
0.10741,0.16387
0.108484,0.162545
0.109569,0.161159
0.110665,0.159796
0.111772,0.158193
0.112889,0.156498
0.114018,0.154731
0.115158,0.152979
0.11631,0.151048
0.117473,0.149026
0.118648,0.146956
0.119834,0.144983
0.121033,0.142774
0.122243,0.14063
0.123465,0.138445
0.1247,0.136054
0.125947,0.133737
0.127206,0.131427
0.128478,0.129112
0.129763,0.126742
0.131061,0.124487
0.132372,0.12198
0.133695,0.119631
0.135032,0.117255
0.136383,0.114865
0.137746,0.112536
0.139124,0.110202
0.140515,0.107863
0.14192,0.105533
0.143339,0.103218
0.144773,0.100831
0.146221,0.0986708
0.147683,0.0963263
0.14916,0.0941125
0.150651,0.0919705
0.152158,0.0897039
0.153679,0.0874924
0.155216,0.0854252
0.156768,0.083336
0.158336,0.0812985
0.159919,0.0792849
0.161518,0.0772657
0.163134,0.0752657
0.164765,0.0734143
0.166413,0.0714176
0.168077,0.0696175
0.169757,0.0678513
0.171455,0.0659556
0.17317,0.064255
0.174901,0.0625548
0.17665,0.0608658
0.178417,0.0592406
0.180201,0.0576023
0.182003,0.0559808
0.183823,0.0544636
0.185661,0.0529694
0.187518,0.0514052
0.189393,0.0500113
0.191287,0.0486333
0.1932,0.0472083
0.195132,0.045843
0.197083,0.0445374
0.199054,0.0433124
0.201045,0.0420351
0.203055,0.0408313
0.205086,0.0396394
0.207136,0.0385048
0.209208,0.0373953
0.2113,0.0362327
0.213413,0.0352103
0.215547,0.0341516
0.217702,0.0331349
0.219879,0.0321271
0.222078,0.0311899
0.224299,0.0302507
0.226542,0.0293579
0.228807,0.028422
0.231095,0.0275677
0.233406,0.026765
0.235741,0.0259086
0.238098,0.0251235
0.240479,0.0243525
0.242884,0.0236008
0.245313,0.0228788
0.247766,0.0221439
0.250243,0.021493
0.252746,0.0208279
0.255273,0.0201583
0.257826,0.0195458
0.260404,0.0189294
0.263008,0.0183541
0.265638,0.017772
0.268295,0.0172205
0.270978,0.0166472
0.273687,0.0161297
0.276424,0.0156332
0.279189,0.0151408
0.28198,0.0146375
0.2848,0.014194
0.287648,0.0137207
0.290525,0.0133016
0.29343,0.0128555
0.296364,0.0124412
0.299328,0.0120451
0.302321,0.0116766
0.305344,0.011292
0.308398,0.0109217
0.311482,0.0105652
0.314597,0.0102262
0.317743,0.00989684
0.32092,0.00957509
0.324129,0.00926288
0.32737,0.00897973
0.330644,0.00866537
0.333951,0.00837537
0.33729,0.00811509
0.340663,0.00784145
0.34407,0.00759636
0.34751,0.00734612
0.350985,0.00710208
0.354495,0.00686986
0.35804,0.00662405
0.361621,0.00641744
0.365237,0.0061947
0.368889,0.00599735
0.372578,0.00577709
0.376304,0.00561017
0.380067,0.00542366
0.383868,0.00524276
0.387706,0.00506471
0.391583,0.00490879
0.395499,0.00472673
0.399454,0.00457054
0.403449,0.00441629
0.407483,0.00427213
0.411558,0.00412672
0.415674,0.00399571
0.41983,0.00386418
0.424029,0.00372521
0.428269,0.0035946
0.432552,0.00349436
0.436877,0.00337739
0.441246,0.00326816
0.445658,0.0031696
0.450115,0.00308049
0.454616,0.00299248
0.459162,0.00292236
0.463754,0.00286997
0.468391,0.00282778
0.473075,0.00279014
0.477806,0.00278602
0.482584,0.00280398
0.48741,0.00286935
0.492284,0.00296074
0.497207,0.00311542
0.502179,0.00329912
0.507201,0.0035549
0.512273,0.00388833
0.517396,0.00431295
0.52257,0.00482432
0.527795,0.00546466
0.533073,0.00621756
0.538404,0.0071317
0.543788,0.00817359
0.549226,0.00937682
0.554718,0.0108373
0.560265,0.01248
0.565868,0.0142658
0.571527,0.0164211
0.577242,0.0187615
0.583014,0.0213779
0.588844,0.0242911
0.594733,0.0276512
0.60068,0.0311198
0.606687,0.035059
0.612754,0.0392059
0.618881,0.0437662
0.62507,0.048677
0.631321,0.0539933
0.637634,0.0597008
0.644011,0.0658245
0.650451,0.072035
0.656955,0.0785755
0.663525,0.085702
0.67016,0.0930382
0.676862,0.10068
0.68363,0.108621
0.690466,0.116556
0.697371,0.12489
0.704345,0.133469
0.711388,0.142403
0.718502,0.151134
0.725687,0.159947
0.732944,0.168924
0.740273,0.177842
0.747676,0.187115
0.755153,0.19638
0.762705,0.205517
0.770332,0.213782
0.778035,0.222547
0.785815,0.231178
0.793673,0.239604
0.80161,0.247485
0.809626,0.25557
0.817722,0.262889
0.8259,0.270184
0.834159,0.277346
0.8425,0.28401
0.850925,0.290285
0.859435,0.296338
0.868029,0.301784
0.876709,0.307031
0.885476,0.31167
0.894331,0.316016
0.903274,0.319878
0.912307,0.323549
0.92143,0.326574
0.930644,0.329353
0.939951,0.331671
0.94935,0.33354
0.958844,0.334988
0.968432,0.33627
0.978117,0.336853
0.987898,0.337282
0.997777,0.337437
