x,y,mass
0.24,0.36,0.443121
0.24,0.37,0.442415
0.24,0.38,0.439916
0.24,0.39,0.438688
0.24,0.4,0.437263
0.24,0.41,0.437385
0.24,0.42,0.435305
0.24,0.43,0.436143
0.24,0.44,0.433162
0.24,0.45,0.433805
0.24,0.46,0.432912
0.24,0.47,0.432675
0.24,0.48,0.432726
0.24,0.49,0.432259
0.24,0.5,0.431431
0.24,0.51,0.431469
0.24,0.52,0.432718
0.24,0.53,0.431881
0.24,0.54,0.433045
0.24,0.55,0.432363
0.24,0.56,0.433987
0.24,0.57,0.434417
0.24,0.58,0.435346
0.24,0.59,0.43602
0.24,0.6,0.437686
0.24,0.61,0.438158
0.24,0.62,0.438711
0.24,0.63,0.442306
0.24,0.64,0.44239
0.24,0.65,0.444365
0.24,0.66,0.446109
0.24,0.67,0.448715
0.24,0.68,0.449977
0.24,0.69,0.452872
0.24,0.7,0.453415
0.24,0.71,0.458075
0.24,0.72,0.458177
0.24,0.73,0.460567
0.24,0.74,0.463667
0.24,0.75,0.466512
0.24,0.76,0.4688
0.24,0.77,0.470913
0.24,0.78,0.474853
0.24,0.79,0.477398
0.24,0.8,0.47977
0.24,0.81,0.481963
0.24,0.82,0.485431
0.24,0.83,0.488764
0.24,0.84,0.492474
0.24,0.85,0.495945
0.24,0.86,0.49778
0.24,0.87,0.502357
0.24,0.88,0.50596
0.24,0.89,0.508914
0.24,0.9,0.511128
0.24,0.91,0.515514
0.24,0.92,0.518134
0.24,0.93,0.521049
0.24,0.94,0.526677
0.24,0.95,0.5281
0.24,0.96,0.531636
0.24,0.97,0.535783
0.24,0.98,0.537992
0.24,0.99,0.542432
0.25,0,0.543161
0.25,0.01,0.540241
0.25,0.02,0.536431
0.25,0.03,0.533737
0.25,0.04,0.52898
0.25,0.05,0.525871
0.25,0.06,0.524042
0.25,0.07,0.51946
0.25,0.08,0.51584
0.25,0.09,0.512995
0.25,0.1,0.510533
0.25,0.11,0.506368
0.25,0.12,0.503913
0.25,0.13,0.498993
0.25,0.14,0.495377
0.25,0.15,0.493686
0.25,0.16,0.490359
0.25,0.17,0.486717
0.25,0.18,0.483235
0.25,0.19,0.480668
0.25,0.2,0.477538
0.25,0.21,0.472301
0.25,0.22,0.47142
0.25,0.23,0.46923
0.25,0.24,0.466071
0.25,0.25,0.465167
0.25,0.26,0.460837
0.25,0.27,0.458531
0.25,0.28,0.456632
0.25,0.29,0.453611
0.25,0.3,0.451547
0.25,0.31,0.44948
0.25,0.32,0.446991
0.25,0.33,0.445798
0.25,0.34,0.443449
0.25,0.35,0.441369
0.25,0.36,0.44095
0.25,0.37,0.438667
0.25,0.38,0.437224
0.25,0.39,0.43532
0.25,0.4,0.434493
0.25,0.41,0.432979
0.25,0.42,0.430991
0.25,0.43,0.430683
0.25,0.44,0.430803
0.25,0.45,0.43025
0.25,0.46,0.42939
0.25,0.47,0.429417
0.25,0.48,0.429933
0.25,0.49,0.428854
0.25,0.5,0.428671
0.25,0.51,0.428263
0.25,0.52,0.428922
0.25,0.53,0.429121
0.25,0.54,0.429983
0.25,0.55,0.43056
0.25,0.56,0.430719
0.25,0.57,0.431081
0.25,0.58,0.432984
0.25,0.59,0.43317
0.25,0.6,0.433944
0.25,0.61,0.43669
0.25,0.62,0.438143
0.25,0.63,0.438042
0.25,0.64,0.441028
0.25,0.65,0.440991
0.25,0.66,0.443691
0.25,0.67,0.445706
0.25,0.68,0.447157
0.25,0.69,0.449941
0.25,0.7,0.450985
0.25,0.71,0.454082
0.25,0.72,0.455574
0.25,0.73,0.45882
0.25,0.74,0.460595
0.25,0.75,0.464348
0.25,0.76,0.465807
0.25,0.77,0.469237
0.25,0.78,0.471418
0.25,0.79,0.474638
0.25,0.8,0.476898
0.25,0.81,0.480687
0.25,0.82,0.481666
0.25,0.83,0.486867
0.25,0.84,0.489271
0.25,0.85,0.491811
0.25,0.86,0.495885
0.25,0.87,0.499101
0.25,0.88,0.50342
0.25,0.89,0.506236
0.25,0.9,0.509974
0.25,0.91,0.512385
0.25,0.92,0.515854
0.25,0.93,0.519227
0.25,0.94,0.52228
0.25,0.95,0.527786
0.25,0.96,0.530393
0.25,0.97,0.533855
0.25,0.98,0.535878
0.25,0.99,0.540705
0.26,0,0.542714
0.26,0.01,0.538134
0.26,0.02,0.535927
0.26,0.03,0.533181
0.26,0.04,0.52869
0.26,0.05,0.524993
0.26,0.06,0.521514
0.26,0.07,0.520596
0.26,0.08,0.515035
0.26,0.09,0.511894
0.26,0.1,0.507803
0.26,0.11,0.503734
0.26,0.12,0.501688
0.26,0.13,0.498473
0.26,0.14,0.493515
0.26,0.15,0.491438
0.26,0.16,0.487285
0.26,0.17,0.48371
0.26,0.18,0.481644
0.26,0.19,0.477952
0.26,0.2,0.475729
0.26,0.21,0.472382
0.26,0.22,0.468065
0.26,0.23,0.464969
0.26,0.24,0.463788
0.26,0.25,0.461399
0.26,0.26,0.458196
0.26,0.27,0.455159
0.26,0.28,0.453289
0.26,0.29,0.450747
0.26,0.3,0.448357
0.26,0.31,0.444804
0.26,0.32,0.443878
0.26,0.33,0.442189
0.26,0.34,0.439846
0.26,0.35,0.439459
0.26,0.36,0.436086
0.26,0.37,0.435118
0.26,0.38,0.43377
0.26,0.39,0.432763
0.26,0.4,0.432282
0.26,0.41,0.430157
0.26,0.42,0.428919
0.26,0.43,0.429671
0.26,0.44,0.428221
0.26,0.45,0.427493
0.26,0.46,0.425742
0.26,0.47,0.426351
0.26,0.48,0.425653
0.26,0.49,0.425231
0.26,0.5,0.42554
0.26,0.51,0.425473
0.26,0.52,0.425649
0.26,0.53,0.426151
0.26,0.54,0.426969
0.26,0.55,0.426343
0.26,0.56,0.427455
0.26,0.57,0.427313
0.26,0.58,0.429235
0.26,0.59,0.431451
0.26,0.6,0.432242
0.26,0.61,0.432373
0.26,0.62,0.434011
0.26,0.63,0.435308
0.26,0.64,0.436901
0.26,0.65,0.43895
0.26,0.66,0.441036
0.26,0.67,0.441158
0.26,0.68,0.443379
0.26,0.69,0.446392
0.26,0.7,0.44795
0.26,0.71,0.449898
0.26,0.72,0.452792
0.26,0.73,0.454999
0.26,0.74,0.458158
0.26,0.75,0.461033
0.26,0.76,0.463663
0.26,0.77,0.467025
0.26,0.78,0.470351
0.26,0.79,0.471173
0.26,0.8,0.475501
0.26,0.81,0.477184
0.26,0.82,0.481989
0.26,0.83,0.485836
0.26,0.84,0.487516
0.26,0.85,0.490138
0.26,0.86,0.494545
0.26,0.87,0.498001
0.26,0.88,0.500971
0.26,0.89,0.504312
0.26,0.9,0.507188
0.26,0.91,0.511801
0.26,0.92,0.514675
0.26,0.93,0.516804
0.26,0.94,0.521831
0.26,0.95,0.524683
0.26,0.96,0.528119
0.26,0.97,0.532665
0.26,0.98,0.535506
0.26,0.99,0.538842
0.27,0,0.541443
0.27,0.01,0.538299
0.27,0.02,0.535167
0.27,0.03,0.530144
0.27,0.04,0.526659
0.27,0.05,0.522729
0.27,0.06,0.519573
0.27,0.07,0.515956
0.27,0.08,0.512918
0.27,0.09,0.509006
0.27,0.1,0.505349
0.27,0.11,0.502293
0.27,0.12,0.499336
0.27,0.13,0.496065
0.27,0.14,0.492722
0.27,0.15,0.48872
0.27,0.16,0.48684
0.27,0.17,0.482002
0.27,0.18,0.477788
0.27,0.19,0.475878
0.27,0.2,0.473032
0.27,0.21,0.469495
0.27,0.22,0.465761
0.27,0.23,0.463326
0.27,0.24,0.460883
0.27,0.25,0.457873
0.27,0.26,0.455728
0.27,0.27,0.45351
0.27,0.28,0.451406
0.27,0.29,0.448459
0.27,0.3,0.445634
0.27,0.31,0.444622
0.27,0.32,0.440802
0.27,0.33,0.439348
0.27,0.34,0.438276
0.27,0.35,0.436298
0.27,0.36,0.435445
0.27,0.37,0.432733
0.27,0.38,0.43098
0.27,0.39,0.43077
0.27,0.4,0.428254
0.27,0.41,0.427368
0.27,0.42,0.42536
0.27,0.43,0.426072
0.27,0.44,0.424753
0.27,0.45,0.424423
0.27,0.46,0.42332
0.27,0.47,0.423624
0.27,0.48,0.423106
0.27,0.49,0.421993
0.27,0.5,0.421994
0.27,0.51,0.421818
0.27,0.52,0.422471
0.27,0.53,0.422409
0.27,0.54,0.423514
0.27,0.55,0.424376
0.27,0.56,0.424189
0.27,0.57,0.426213
0.27,0.58,0.426043
0.27,0.59,0.42751
0.27,0.6,0.42789
0.27,0.61,0.429887
0.27,0.62,0.431949
0.27,0.63,0.431569
0.27,0.64,0.434527
0.27,0.65,0.436345
0.27,0.66,0.438134
0.27,0.67,0.440059
0.27,0.68,0.4426
0.27,0.69,0.443337
0.27,0.7,0.44668
0.27,0.71,0.448657
0.27,0.72,0.450407
0.27,0.73,0.453035
0.27,0.74,0.456395
0.27,0.75,0.458139
0.27,0.76,0.460644
0.27,0.77,0.464022
0.27,0.78,0.465292
0.27,0.79,0.469213
0.27,0.8,0.472284
0.27,0.81,0.474759
0.27,0.82,0.479299
0.27,0.83,0.481819
0.27,0.84,0.486458
0.27,0.85,0.489566
0.27,0.86,0.492481
0.27,0.87,0.496474
0.27,0.88,0.49876
0.27,0.89,0.503587
0.27,0.9,0.50665
0.27,0.91,0.510204
0.27,0.92,0.512522
0.27,0.93,0.516007
0.27,0.94,0.520928
0.27,0.95,0.524005
0.27,0.96,0.526685
0.27,0.97,0.531294
0.27,0.98,0.533937
0.27,0.99,0.537289
0.28,0,0.539835
0.28,0.01,0.536064
0.28,0.02,0.532592
0.28,0.03,0.529779
0.28,0.04,0.525719
0.28,0.05,0.521756
0.28,0.06,0.518411
0.28,0.07,0.516243
0.28,0.08,0.511804
0.28,0.09,0.506293
0.28,0.1,0.504342
0.28,0.11,0.499794
0.28,0.12,0.496791
0.28,0.13,0.493884
0.28,0.14,0.489978
0.28,0.15,0.487189
0.28,0.16,0.48316
0.28,0.17,0.480588
0.28,0.18,0.477414
0.28,0.19,0.47315
0.28,0.2,0.471205
0.28,0.21,0.46674
0.28,0.22,0.464383
0.28,0.23,0.461351
0.28,0.24,0.460532
0.28,0.25,0.456001
0.28,0.26,0.452978
0.28,0.27,0.45071
0.28,0.28,0.448228
0.28,0.29,0.44461
0.28,0.3,0.443264
0.28,0.31,0.441251
0.28,0.32,0.439332
0.28,0.33,0.436441
0.28,0.34,0.43482
0.28,0.35,0.433308
0.28,0.36,0.431758
0.28,0.37,0.430269
0.28,0.38,0.429302
0.28,0.39,0.426535
0.28,0.4,0.426272
0.28,0.41,0.424641
0.28,0.42,0.424384
0.28,0.43,0.42338
0.28,0.44,0.421319
0.28,0.45,0.420204
0.28,0.46,0.420152
0.28,0.47,0.41999
0.28,0.48,0.419881
0.28,0.49,0.419764
0.28,0.5,0.41938
0.28,0.51,0.420548
0.28,0.52,0.421371
0.28,0.53,0.419327
0.28,0.54,0.420194
0.28,0.55,0.421045
0.28,0.56,0.422474
0.28,0.57,0.42395
0.28,0.58,0.422813
0.28,0.59,0.424458
0.28,0.6,0.42506
0.28,0.61,0.426923
0.28,0.62,0.427217
0.28,0.63,0.429313
0.28,0.64,0.431059
0.28,0.65,0.433485
0.28,0.66,0.435254
0.28,0.67,0.436498
0.28,0.68,0.43854
0.28,0.69,0.441124
0.28,0.7,0.442331
0.28,0.71,0.446494
0.28,0.72,0.44822
0.28,0.73,0.45048
0.28,0.74,0.452645
0.28,0.75,0.456757
0.28,0.76,0.458838
0.28,0.77,0.462409
0.28,0.78,0.465135
0.28,0.79,0.467188
0.28,0.8,0.469871
0.28,0.81,0.473998
0.28,0.82,0.477464
0.28,0.83,0.479849
0.28,0.84,0.483588
0.28,0.85,0.486451
0.28,0.86,0.490503
0.28,0.87,0.494982
0.28,0.88,0.497433
0.28,0.89,0.500934
0.28,0.9,0.504381
0.28,0.91,0.507788
0.28,0.92,0.511379
0.28,0.93,0.51515
0.28,0.94,0.518479
0.28,0.95,0.521358
0.28,0.96,0.525201
0.28,0.97,0.528747
0.28,0.98,0.533249
0.28,0.99,0.536279
0.29,0,0.538331
0.29,0.01,0.535185
0.29,0.02,0.531894
0.29,0.03,0.527227
0.29,0.04,0.524436
0.29,0.05,0.520729
0.29,0.06,0.517857
0.29,0.07,0.513983
0.29,0.08,0.509496
0.29,0.09,0.505831
0.29,0.1,0.503116
0.29,0.11,0.498579
0.29,0.12,0.495355
0.29,0.13,0.493148
0.29,0.14,0.488253
0.29,0.15,0.4839
0.29,0.16,0.482528
0.29,0.17,0.478282
0.29,0.18,0.47541
0.29,0.19,0.470312
0.29,0.2,0.467535
0.29,0.21,0.464825
0.29,0.22,0.462248
0.29,0.23,0.459218
0.29,0.24,0.456571
0.29,0.25,0.454148
0.29,0.26,0.450963
0.29,0.27,0.448018
0.29,0.28,0.444838
0.29,0.29,0.443166
0.29,0.3,0.440991
0.29,0.31,0.439147
0.29,0.32,0.434956
0.29,0.33,0.433998
0.29,0.34,0.431342
0.29,0.35,0.43024
0.29,0.36,0.429161
0.29,0.37,0.426855
0.29,0.38,0.42612
0.29,0.39,0.424544
0.29,0.4,0.422701
0.29,0.41,0.422193
0.29,0.42,0.420533
0.29,0.43,0.419971
0.29,0.44,0.420015
0.29,0.45,0.418559
0.29,0.46,0.418579
0.29,0.47,0.417226
0.29,0.48,0.417187
0.29,0.49,0.4161
0.29,0.5,0.416305
0.29,0.51,0.416786
0.29,0.52,0.418192
0.29,0.53,0.418194
0.29,0.54,0.417931
0.29,0.55,0.419353
0.29,0.56,0.419445
0.29,0.57,0.420226
0.29,0.58,0.421335
0.29,0.59,0.421065
0.29,0.6,0.424176
0.29,0.61,0.424859
0.29,0.62,0.427165
0.29,0.63,0.426469
0.29,0.64,0.428856
0.29,0.65,0.430419
0.29,0.66,0.432915
0.29,0.67,0.434228
0.29,0.68,0.436844
0.29,0.69,0.437922
0.29,0.7,0.439343
0.29,0.71,0.444568
0.29,0.72,0.446784
0.29,0.73,0.448895
0.29,0.74,0.450485
0.29,0.75,0.453646
0.29,0.76,0.457081
0.29,0.77,0.459323
0.29,0.78,0.461696
0.29,0.79,0.464387
0.29,0.8,0.468214
0.29,0.81,0.47243
0.29,0.82,0.474352
0.29,0.83,0.47793
0.29,0.84,0.481907
0.29,0.85,0.484708
0.29,0.86,0.489307
0.29,0.87,0.491118
0.29,0.88,0.494812
0.29,0.89,0.499089
0.29,0.9,0.501613
0.29,0.91,0.505813
0.29,0.92,0.509067
0.29,0.93,0.513409
0.29,0.94,0.516793
0.29,0.95,0.519961
0.29,0.96,0.524051
0.29,0.97,0.528104
0.29,0.98,0.531771
0.29,0.99,0.535336
0.3,0,0.536867
0.3,0.01,0.533816
0.3,0.02,0.530317
0.3,0.03,0.526471
0.3,0.04,0.522929
0.3,0.05,0.519575
0.3,0.06,0.515481
0.3,0.07,0.511607
0.3,0.08,0.509224
0.3,0.09,0.504206
0.3,0.1,0.501215
0.3,0.11,0.496995
0.3,0.12,0.493126
0.3,0.13,0.490681
0.3,0.14,0.486689
0.3,0.15,0.482127
0.3,0.16,0.479147
0.3,0.17,0.475638
0.3,0.18,0.472981
0.3,0.19,0.470669
0.3,0.2,0.467013
0.3,0.21,0.462705
0.3,0.22,0.460276
0.3,0.23,0.455661
0.3,0.24,0.454971
0.3,0.25,0.452362
0.3,0.26,0.449421
0.3,0.27,0.44563
0.3,0.28,0.442998
0.3,0.29,0.440239
0.3,0.3,0.437899
0.3,0.31,0.436639
0.3,0.32,0.433838
0.3,0.33,0.432005
0.3,0.34,0.430859
0.3,0.35,0.427844
0.3,0.36,0.425712
0.3,0.37,0.426343
0.3,0.38,0.4237
0.3,0.39,0.423899
0.3,0.4,0.420421
0.3,0.41,0.419824
0.3,0.42,0.418051
0.3,0.43,0.416818
0.3,0.44,0.416272
0.3,0.45,0.415406
0.3,0.46,0.415508
0.3,0.47,0.41472
0.3,0.48,0.413916
0.3,0.49,0.415022
0.3,0.5,0.4144
0.3,0.51,0.414486
0.3,0.52,0.414851
0.3,0.53,0.414375
0.3,0.54,0.415113
0.3,0.55,0.416655
0.3,0.56,0.416157
0.3,0.57,0.417792
0.3,0.58,0.418759
0.3,0.59,0.419339
0.3,0.6,0.4204
0.3,0.61,0.423
0.3,0.62,0.424074
0.3,0.63,0.425521
0.3,0.64,0.426987
0.3,0.65,0.428522
0.3,0.66,0.429289
0.3,0.67,0.432006
0.3,0.68,0.43478
0.3,0.69,0.435413
0.3,0.7,0.439074
0.3,0.71,0.442306
0.3,0.72,0.444516
0.3,0.73,0.445455
0.3,0.74,0.448028
0.3,0.75,0.452742
0.3,0.76,0.455282
0.3,0.77,0.456705
0.3,0.78,0.460397
0.3,0.79,0.463573
0.3,0.8,0.467153
0.3,0.81,0.46869
0.3,0.82,0.473623
0.3,0.83,0.476484
0.3,0.84,0.479433
0.3,0.85,0.483082
0.3,0.86,0.487108
0.3,0.87,0.489965
0.3,0.88,0.493823
0.3,0.89,0.496706
0.3,0.9,0.500639
0.3,0.91,0.504573
0.3,0.92,0.508524
0.3,0.93,0.511897
0.3,0.94,0.516023
0.3,0.95,0.519706
0.3,0.96,0.522935
0.3,0.97,0.526517
0.3,0.98,0.530159
0.3,0.99,0.533133
0.31,0,0.53572
0.31,0.01,0.531166
0.31,0.02,0.529146
0.31,0.03,0.526384
0.31,0.04,0.522187
0.31,0.05,0.51813
0.31,0.06,0.514318
0.31,0.07,0.511318
0.31,0.08,0.509178
0.31,0.09,0.503175
0.31,0.1,0.499117
0.31,0.11,0.495522
0.31,0.12,0.49178
0.31,0.13,0.489738
0.31,0.14,0.484749
0.31,0.15,0.480795
0.31,0.16,0.476357
0.31,0.17,0.474969
0.31,0.18,0.471362
0.31,0.19,0.468169
0.31,0.2,0.464571
0.31,0.21,0.460845
0.31,0.22,0.456759
0.31,0.23,0.454748
0.31,0.24,0.452007
0.31,0.25,0.45031
0.31,0.26,0.44714
0.31,0.27,0.444824
0.31,0.28,0.441869
0.31,0.29,0.437784
0.31,0.3,0.435544
0.31,0.31,0.434114
0.31,0.32,0.431998
0.31,0.33,0.428696
0.31,0.34,0.427826
0.31,0.35,0.426166
0.31,0.36,0.423231
0.31,0.37,0.422902
0.31,0.38,0.421416
0.31,0.39,0.419976
0.31,0.4,0.417634
0.31,0.41,0.417014
0.31,0.42,0.415087
0.31,0.43,0.414809
0.31,0.44,0.413983
0.31,0.45,0.41328
0.31,0.46,0.412619
0.31,0.47,0.41262
0.31,0.48,0.412058
0.31,0.49,0.412538
0.31,0.5,0.412031
0.31,0.51,0.411239
0.31,0.52,0.412039
0.31,0.53,0.412815
0.31,0.54,0.413498
0.31,0.55,0.412934
0.31,0.56,0.41356
0.31,0.57,0.415545
0.31,0.58,0.415081
0.31,0.59,0.417165
0.31,0.6,0.418176
0.31,0.61,0.419079
0.31,0.62,0.421325
0.31,0.63,0.422207
0.31,0.64,0.424565
0.31,0.65,0.425229
0.31,0.66,0.428339
0.31,0.67,0.429824
0.31,0.68,0.430791
0.31,0.69,0.433454
0.31,0.7,0.437102
0.31,0.71,0.438286
0.31,0.72,0.441971
0.31,0.73,0.445336
0.31,0.74,0.447246
0.31,0.75,0.448925
0.31,0.76,0.451599
0.31,0.77,0.454719
0.31,0.78,0.456688
0.31,0.79,0.460689
0.31,0.8,0.462801
0.31,0.81,0.467694
0.31,0.82,0.471135
0.31,0.83,0.474031
0.31,0.84,0.477938
0.31,0.85,0.481073
0.31,0.86,0.483695
0.31,0.87,0.488854
0.31,0.88,0.490684
0.31,0.89,0.495661
0.31,0.9,0.498421
0.31,0.91,0.503169
0.31,0.92,0.506163
0.31,0.93,0.509025
0.31,0.94,0.515484
0.31,0.95,0.517483
0.31,0.96,0.520787
0.31,0.97,0.524508
0.31,0.98,0.529051
0.31,0.99,0.53232
0.32,0,0.534626
0.32,0.01,0.531608
0.32,0.02,0.528167
0.32,0.03,0.524208
0.32,0.04,0.520343
0.32,0.05,0.518368
0.32,0.06,0.512362
0.32,0.07,0.509282
0.32,0.08,0.504852
0.32,0.09,0.501714
0.32,0.1,0.498262
0.32,0.11,0.494795
0.32,0.12,0.48996
0.32,0.13,0.486846
0.32,0.14,0.484565
0.32,0.15,0.479498
0.32,0.16,0.476022
0.32,0.17,0.471683
0.32,0.18,0.469251
0.32,0.19,0.465066
0.32,0.2,0.462436
0.32,0.21,0.459006
0.32,0.22,0.456135
0.32,0.23,0.453438
0.32,0.24,0.449579
0.32,0.25,0.446574
0.32,0.26,0.44539
0.32,0.27,0.439996
0.32,0.28,0.438308
0.32,0.29,0.435834
0.32,0.3,0.433804
0.32,0.31,0.431598
0.32,0.32,0.429525
0.32,0.33,0.427051
0.32,0.34,0.425018
0.32,0.35,0.42312
0.32,0.36,0.421634
0.32,0.37,0.420686
0.32,0.38,0.418451
0.32,0.39,0.41644
0.32,0.4,0.416075
0.32,0.41,0.415275
0.32,0.42,0.412467
0.32,0.43,0.412911
0.32,0.44,0.411544
0.32,0.45,0.410996
0.32,0.46,0.411298
0.32,0.47,0.409269
0.32,0.48,0.410609
0.32,0.49,0.409834
0.32,0.5,0.409569
0.32,0.51,0.408927
0.32,0.52,0.409667
0.32,0.53,0.410286
0.32,0.54,0.410286
0.32,0.55,0.411518
0.32,0.56,0.412144
0.32,0.57,0.41294
0.32,0.58,0.413015
0.32,0.59,0.414542
0.32,0.6,0.415969
0.32,0.61,0.416552
0.32,0.62,0.417955
0.32,0.63,0.418352
0.32,0.64,0.422317
0.32,0.65,0.423314
0.32,0.66,0.425468
0.32,0.67,0.428454
0.32,0.68,0.428689
0.32,0.69,0.432016
0.32,0.7,0.434656
0.32,0.71,0.435348
0.32,0.72,0.438572
0.32,0.73,0.441237
0.32,0.74,0.444182
0.32,0.75,0.44546
0.32,0.76,0.449263
0.32,0.77,0.453039
0.32,0.78,0.455527
0.32,0.79,0.460018
0.32,0.8,0.462545
0.32,0.81,0.466149
0.32,0.82,0.469036
0.32,0.83,0.473084
0.32,0.84,0.475255
0.32,0.85,0.48014
0.32,0.86,0.483083
0.32,0.87,0.486464
0.32,0.88,0.49058
0.32,0.89,0.492898
0.32,0.9,0.498031
0.32,0.91,0.502352
0.32,0.92,0.504322
0.32,0.93,0.509344
0.32,0.94,0.51362
0.32,0.95,0.51718
0.32,0.96,0.520647
0.32,0.97,0.523422
0.32,0.98,0.527626
0.32,0.99,0.530929
0.33,0,0.534374
0.33,0.01,0.530665
0.33,0.02,0.526087
0.33,0.03,0.522831
0.33,0.04,0.51997
0.33,0.05,0.51533
0.33,0.06,0.511043
0.33,0.07,0.508182
0.33,0.08,0.503912
0.33,0.09,0.499087
0.33,0.1,0.497112
0.33,0.11,0.492896
0.33,0.12,0.4887
0.33,0.13,0.485742
0.33,0.14,0.480858
0.33,0.15,0.478503
0.33,0.16,0.475173
0.33,0.17,0.471326
0.33,0.18,0.467483
0.33,0.19,0.465204
0.33,0.2,0.460472
0.33,0.21,0.456491
0.33,0.22,0.452201
0.33,0.23,0.450073
0.33,0.24,0.448947
0.33,0.25,0.445012
0.33,0.26,0.442727
0.33,0.27,0.439462
0.33,0.28,0.436279
0.33,0.29,0.433397
0.33,0.3,0.43259
0.33,0.31,0.429103
0.33,0.32,0.426315
0.33,0.33,0.425776
0.33,0.34,0.423328
0.33,0.35,0.421064
0.33,0.36,0.418594
0.33,0.37,0.417574
0.33,0.38,0.415589
0.33,0.39,0.41358
0.33,0.4,0.412763
0.33,0.41,0.412767
0.33,0.42,0.41129
0.33,0.43,0.409743
0.33,0.44,0.40824
0.33,0.45,0.409317
0.33,0.46,0.40799
0.33,0.47,0.406668
0.33,0.48,0.408327
0.33,0.49,0.406958
0.33,0.5,0.407074
0.33,0.51,0.407657
0.33,0.52,0.40753
0.33,0.53,0.407033
0.33,0.54,0.407865
0.33,0.55,0.409246
0.33,0.56,0.409363
0.33,0.57,0.409948
0.33,0.58,0.411028
0.33,0.59,0.411956
0.33,0.6,0.413048
0.33,0.61,0.415289
0.33,0.62,0.416341
0.33,0.63,0.417569
0.33,0.64,0.420052
0.33,0.65,0.420489
0.33,0.66,0.423264
0.33,0.67,0.424866
0.33,0.68,0.428034
0.33,0.69,0.429293
0.33,0.7,0.432284
0.33,0.71,0.433783
0.33,0.72,0.436753
0.33,0.73,0.438917
0.33,0.74,0.442551
0.33,0.75,0.445349
0.33,0.76,0.449091
0.33,0.77,0.45085
0.33,0.78,0.454454
0.33,0.79,0.455642
0.33,0.8,0.460784
0.33,0.81,0.463884
0.33,0.82,0.467333
0.33,0.83,0.470588
0.33,0.84,0.473867
0.33,0.85,0.476703
0.33,0.86,0.481328
0.33,0.87,0.486295
0.33,0.88,0.488753
0.33,0.89,0.492904
0.33,0.9,0.497446
0.33,0.91,0.500748
0.33,0.92,0.503943
0.33,0.93,0.506663
0.33,0.94,0.510996
0.33,0.95,0.515295
0.33,0.96,0.518976
0.33,0.97,0.522492
0.33,0.98,0.527515
0.33,0.99,0.530428
0.34,0,0.532205
0.34,0.01,0.529757
0.34,0.02,0.525513
0.34,0.03,0.521303
0.34,0.04,0.519313
0.34,0.05,0.514556
0.34,0.06,0.511894
0.34,0.07,0.50654
0.34,0.08,0.502262
0.34,0.09,0.499814
0.34,0.1,0.495095
0.34,0.11,0.490718
0.34,0.12,0.486996
0.34,0.13,0.483868
0.34,0.14,0.480162
0.34,0.15,0.47718
0.34,0.16,0.472255
0.34,0.17,0.470651
0.34,0.18,0.465525
0.34,0.19,0.461146
0.34,0.2,0.459142
0.34,0.21,0.455196
0.34,0.22,0.452754
0.34,0.23,0.449404
0.34,0.24,0.446833
0.34,0.25,0.443094
0.34,0.26,0.44038
0.34,0.27,0.437364
0.34,0.28,0.435884
0.34,0.29,0.432331
0.34,0.3,0.429976
0.34,0.31,0.427339
0.34,0.32,0.425554
0.34,0.33,0.423081
0.34,0.34,0.421014
0.34,0.35,0.419714
0.34,0.36,0.417552
0.34,0.37,0.415498
0.34,0.38,0.413395
0.34,0.39,0.413152
0.34,0.4,0.412129
0.34,0.41,0.410738
0.34,0.42,0.409675
0.34,0.43,0.409243
0.34,0.44,0.40706
0.34,0.45,0.405597
0.34,0.46,0.405165
0.34,0.47,0.405983
0.34,0.48,0.405156
0.34,0.49,0.404393
0.34,0.5,0.405518
0.34,0.51,0.405024
0.34,0.52,0.405504
0.34,0.53,0.404837
0.34,0.54,0.406679
0.34,0.55,0.405386
0.34,0.56,0.406834
0.34,0.57,0.408144
0.34,0.58,0.410041
0.34,0.59,0.409541
0.34,0.6,0.411285
0.34,0.61,0.412463
0.34,0.62,0.413473
0.34,0.63,0.416156
0.34,0.64,0.417897
0.34,0.65,0.418587
0.34,0.66,0.421903
0.34,0.67,0.423183
0.34,0.68,0.42503
0.34,0.69,0.42743
0.34,0.7,0.428881
0.34,0.71,0.433133
0.34,0.72,0.434034
0.34,0.73,0.438004
0.34,0.74,0.440569
0.34,0.75,0.443656
0.34,0.76,0.446435
0.34,0.77,0.449298
0.34,0.78,0.453112
0.34,0.79,0.45558
0.34,0.8,0.458586
0.34,0.81,0.462512
0.34,0.82,0.46638
0.34,0.83,0.468634
0.34,0.84,0.473172
0.34,0.85,0.477047
0.34,0.86,0.480919
0.34,0.87,0.483623
0.34,0.88,0.48705
0.34,0.89,0.490149
0.34,0.9,0.495489
0.34,0.91,0.499138
0.34,0.92,0.502993
0.34,0.93,0.506564
0.34,0.94,0.509305
0.34,0.95,0.514022
0.34,0.96,0.519044
0.34,0.97,0.521331
0.34,0.98,0.526105
0.34,0.99,0.529243
0.35,0,0.532104
0.35,0.01,0.529426
0.35,0.02,0.524921
0.35,0.03,0.520701
0.35,0.04,0.517446
0.35,0.05,0.511757
0.35,0.06,0.508543
0.35,0.07,0.505584
0.35,0.08,0.502256
0.35,0.09,0.498669
0.35,0.1,0.493902
0.35,0.11,0.488933
0.35,0.12,0.486464
0.35,0.13,0.481884
