r0,entropy
0.001,0
0.001001,0
0.001002,0
0.001003,0
0.00100401,0
0.00100501,0
0.00100602,0
0.00100702,0
0.00100803,0
0.00100904,0
0.00101005,0
0.00101106,0
0.00101207,0
0.00101308,0
0.00101409,0
0.00101511,0
0.00101612,0
0.00101714,0
0.00101815,0
0.00101917,0
0.00102019,0
0.00102121,0
0.00102223,0
0.00102325,0
0.00102428,0
0.0010253,0
0.00102633,0
0.00102735,0
0.00102838,0
0.00102941,0
0.00103044,0
0.00103147,0
0.0010325,0
0.00103353,0
0.00103457,0
0.0010356,0
0.00103664,0
0.00103767,0
0.00103871,0
0.00103975,0
0.00104079,0
0.00104183,0
0.00104287,0
0.00104392,0
0.00104496,0
0.001046,0
0.00104705,0
0.0010481,0
0.00104915,0
0.00105019,0
0.00105124,0
0.0010523,0
0.00105335,0
0.0010544,0
0.00105546,0
0.00105651,0
0.00105757,0
0.00105863,0
0.00105968,0
0.00106074,0
0.0010618,0
0.00106287,0
0.00106393,0
0.00106499,0
0.00106606,0
0.00106712,0
0.00106819,0
0.00106926,0
0.00107033,0
0.0010714,0
0.00107247,0
0.00107354,0
0.00107462,0
